episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/policy_0,policy_reward_min/policy_1,policy_reward_min/policy_2,policy_reward_max/policy_0,policy_reward_max/policy_1,policy_reward_max/policy_2,policy_reward_mean/policy_0,policy_reward_mean/policy_1,policy_reward_mean/policy_2,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,info/sample_throughput,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/learner/policy_0/cur_lr,info/learner/policy_0/policy_loss,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff,info/learner/policy_0/var_gnorm,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/grad_gnorm,info/learner/policy_1/cur_lr,info/learner/policy_1/policy_loss,info/learner/policy_1/entropy,info/learner/policy_1/entropy_coeff,info/learner/policy_1/var_gnorm,info/learner/policy_1/vf_loss,info/learner/policy_1/vf_explained_var,info/learner/policy_1/grad_gnorm,info/learner/policy_2/cur_lr,info/learner/policy_2/policy_loss,info/learner/policy_2/entropy,info/learner/policy_2/entropy_coeff,info/learner/policy_2/var_gnorm,info/learner/policy_2/vf_loss,info/learner/policy_2/vf_explained_var,info/learner/policy_2/grad_gnorm
-75.93068151711483,-276.95303958421573,-90.71686279514947,112.38135593220339,236,26240,False,261120,2680,11,ee4c5fc317b943ce81ca987bd1c64b3b,2020-05-17_17-23-12,1589736192,10.85640549659729,121.38352966308594,26698,gammaumd5,129.2.189.147,121.38352966308594,261120,11,8,c5728060,0,-100.5972239760061,-105.06068232546872,-108.37126698189726,8.478014762047678,8.11162363613645,8.74583846990329,-46.96078677701707,-24.199995663041044,-19.55608035509137,18.66633297281531,2.8351232925393286,2.4576628575759556,261120,261120,1634,0,2393.388,59.55000000000001,54.957142857142856,0.0,0.0,0.019999999999999997,0.06842726200199656,66.42,57.166,nan,nan,188.392,408,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004941279767081141,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004941279767081141,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004941279767081141,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-76.06030462961644,-277.3192229170818,-93.04704220720485,112.97435897435898,234,26880,False,288000,2914,12,ee4c5fc317b943ce81ca987bd1c64b3b,2020-05-17_17-23-23,1589736203,10.96581768989563,132.34934735298157,26698,gammaumd5,129.2.189.147,132.34934735298157,288000,12,8,c5728060,0,-102.21079397574067,-102.95126204549646,-106.55068388915001,7.957637100402884,8.356217800950006,8.76368677189263,-43.60698838809113,-27.488474075981298,-21.951579743132438,18.63455753881761,2.824982913438318,2.454675363491355,287360,288000,1800,0,2439.255,59.50714285714287,55.592857142857135,0.0,0.0,0.02142857142857143,0.06842726200199656,74.931,59.381,nan,nan,196.612,450,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004934719763696194,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004934719763696194,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004934719763696194,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-76.19105405476876,-279.6396314695012,-89.39835009512593,111.6218487394958,238,25600,False,313600,3152,13,ee4c5fc317b943ce81ca987bd1c64b3b,2020-05-17_17-23-34,1589736214,11.0884268283844,143.43777418136597,26698,gammaumd5,129.2.189.147,143.43777418136597,313600,13,8,c5728060,0,-99.98015906180567,-101.72028058464639,-98.48729207172681,7.986637065264702,8.118442449718714,8.634816446302764,-43.01935607835542,-22.142113142269892,-24.236880874500617,18.620577018434425,2.8344342554154927,2.4782418974228912,313600,313600,1962,0,2294.121,59.300000000000004,56.09999999999999,0.0,0.0,0.02142857142857143,0.06842726200199656,73.593,62.498,nan,nan,208.411,490,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004928000271320343,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004928000271320343,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004928000271320343,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.50260317651555,-276.6934145614505,-91.40958602898247,112.02608695652174,230,26880,False,340480,3382,14,ee4c5fc317b943ce81ca987bd1c64b3b,2020-05-17_17-23-45,1589736225,10.998220682144165,154.43599486351013,26698,gammaumd5,129.2.189.147,154.43599486351013,340480,14,8,c5728060,0,-97.34345658674526,-105.9686096876394,-101.79940015543252,8.302835195558146,8.261318571555115,8.977859002693243,-47.980178202310775,-22.315709830333308,-21.113697996338413,18.583505043364568,2.823234535099229,2.470589891691718,339840,340480,2128,0,2430.612,58.15333333333332,56.653333333333336,0.0,0.0,0.023333333333333338,0.06842726200199656,65.729,53.779,nan,nan,200.783,532,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004921599756926298,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004921599756926298,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004921599756926298,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-76.21716144285165,-205.94330438459292,-90.93766548167164,112.42148760330579,242,26880,False,367360,3624,15,ee4c5fc317b943ce81ca987bd1c64b3b,2020-05-17_17-23-56,1589736236,10.909727811813354,165.3457226753235,26698,gammaumd5,129.2.189.147,165.3457226753235,367360,15,8,c5728060,0,-100.10642560726653,-102.14452071945804,-102.53273523893829,8.16481989660921,8.272330811324835,9.257692417828366,-45.84995102566909,-23.499178172797276,-21.588536283205272,18.548925578915394,2.8181706869098275,2.4653354010749275,366720,367360,2296,0,2441.845,59.69285714285714,57.28571428571428,0.0,0.0,0.025,0.06842726200199656,70.755,59.51,nan,nan,202.996,574,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004914880264550447,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004914880264550447,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004914880264550447,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.64677555742674,-209.94975320342928,-90.97145509209955,111.65822784810126,237,26240,False,393600,3861,16,ee4c5fc317b943ce81ca987bd1c64b3b,2020-05-17_17-24-07,1589736247,11.14935851097107,176.49508118629456,26698,gammaumd5,129.2.189.147,176.49508118629456,393600,16,8,c5728060,0,-98.81416464907427,-103.93807279039174,-103.60406319471076,8.236755632795393,8.386939482608184,8.798427521794409,-49.877424866533374,-18.082288670581065,-23.01174155498512,18.546337906401593,2.8174724189669673,2.4634833821096063,392960,393600,2460,0,2341.347,59.66428571428571,57.82142857142858,0.0,0.0,0.022857142857142857,0.06842726200199656,80.165,58.253,nan,nan,209.566,615,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004908160190097988,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004908160190097988,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004908160190097988,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.96439830563031,-279.87152680289,-94.61440276646245,113.2274678111588,233,26240,False,419840,4094,17,ee4c5fc317b943ce81ca987bd1c64b3b,2020-05-17_17-24-18,1589736258,11.013661623001099,187.50874280929565,26698,gammaumd5,129.2.189.147,187.50874280929565,419840,17,8,c5728060,0,-102.81165973360962,-102.84096923501542,-101.12633472828506,8.160917753508933,8.224676781101152,8.845068678337455,-48.681444587405494,-27.69038039487614,-18.24257778418084,18.535983256599163,2.8133278727649853,2.4617511419358635,419840,419840,2627,0,2367.477,59.392857142857146,58.40714285714286,0.0,0.0,0.02571428571428572,0.06842726200199656,69.336,55.856,nan,nan,200.886,656,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.000490160018671304,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.000490160018671304,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.000490160018671304,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-76.20392051292585,-189.48180363513532,-89.74343806957823,112.68936170212766,235,26880,False,446720,4329,18,ee4c5fc317b943ce81ca987bd1c64b3b,2020-05-17_17-24-29,1589736269,10.937877416610718,198.44662022590637,26698,gammaumd5,129.2.189.147,198.44662022590637,446720,18,8,c5728060,0,-105.69573544990271,-101.79731944032636,-111.27512126058963,8.565596971738458,8.155019021127373,8.75641207893689,-45.161887350153336,-24.8109065997314,-19.770644119693504,18.5144937446938,2.8074810170614986,2.456361224884145,446080,446720,2792,0,2446.508,59.46428571428571,59.00714285714286,0.0,0.0,0.024285714285714292,0.06842726200199656,59.115,60.985,nan,nan,194.039,698,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004895040183328092,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004895040183328092,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004895040183328092,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.26103164465167,-286.131655104924,-94.70979434880792,111.625,240,26240,False,472960,4569,19,ee4c5fc317b943ce81ca987bd1c64b3b,2020-05-17_17-24-40,1589736280,10.898819208145142,209.3454394340515,26698,gammaumd5,129.2.189.147,209.3454394340515,472960,19,8,c5728060,0,-102.22167423460633,-100.96341280499473,-101.67883087927476,7.971525476236515,8.138479468412697,8.971055292757228,-49.03287289856235,-26.158291577942393,-19.518629872303183,18.513077760202496,2.804299074670496,2.456073927691882,472320,472960,2957,0,2396.016,59.91428571428571,59.55714285714284,0.0,0.0,0.02142857142857143,0.06842726200199656,78.772,80.346,nan,nan,183.549,739,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004888320108875632,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004888320108875632,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004888320108875632,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-76.60051213181575,-278.4626514753327,-94.8320733399905,112.52422907488987,227,26240,False,499200,4796,20,ee4c5fc317b943ce81ca987bd1c64b3b,2020-05-17_17-24-51,1589736291,10.8820219039917,220.2274613380432,26698,gammaumd5,129.2.189.147,220.2274613380432,499200,20,8,c5728060,0,-105.72804696749276,-102.91653368474606,-105.11910716700368,7.939605883477874,8.297873541402318,8.927574290661141,-55.4350378292342,-16.522219946701288,-22.874815564055034,18.505727449878474,2.8043313485349173,2.453468766048362,499200,499200,3123,0,2393.318,59.70714285714287,60.09999999999999,0.0,0.0,0.02214285714285714,0.06842726200199656,64.825,58.207,nan,nan,196.737,780,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00048817601054906845,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.00048817601054906845,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.00048817601054906845,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.78593991161324,-277.15453334292397,-93.97765374528947,113.20833333333333,240,26880,False,526080,5036,21,ee4c5fc317b943ce81ca987bd1c64b3b,2020-05-17_17-25-02,1589736302,11.037847757339478,231.2653090953827,26698,gammaumd5,129.2.189.147,231.2653090953827,526080,21,8,c5728060,0,-104.33793020589899,-101.78150364120181,-102.14248168437432,8.244384735357016,8.221636771302045,8.650887958084539,-52.142875070644216,-21.268228780870498,-20.566549893774777,18.484890170319133,2.800463020501776,2.4512334156887987,525440,526080,3288,0,2410.751,57.846666666666664,60.67999999999999,0.0,0.0,0.023333333333333334,0.06842726200199656,86.153,59.691,nan,nan,206.112,822,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004875200102105737,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004875200102105737,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004875200102105737,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.99610280408525,-189.6552265144419,-92.58311653159512,111.69747899159664,238,26240,False,552320,5274,22,ee4c5fc317b943ce81ca987bd1c64b3b,2020-05-17_17-25-13,1589736313,10.885507345199585,242.15081644058228,26698,gammaumd5,129.2.189.147,242.15081644058228,552320,22,8,c5728060,0,-97.18139385051715,-100.9783491921456,-106.66974338990016,8.054726778063923,8.16364442914103,8.754958673535533,-46.08430172034987,-28.046151801533888,-18.452663009711383,18.471087388775803,2.7974093544890377,2.448100287829111,552320,552320,3454,0,2398.586,59.664285714285704,61.278571428571425,0.0,0.0,0.02285714285714286,0.06842726200199656,66.899,53.86,nan,nan,203.635,863,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004868480027653277,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004868480027653277,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004868480027653277,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-75.96074146544561,-212.4684334183112,-90.89903860795872,111.68558951965065,229,26240,False,578560,5503,23,ee4c5fc317b943ce81ca987bd1c64b3b,2020-05-17_17-25-24,1589736324,10.965713500976562,253.11652994155884,26698,gammaumd5,129.2.189.147,253.11652994155884,578560,23,8,c5728060,0,-102.56111316747653,-103.8627582290986,-104.47090174568197,8.153585324684776,8.107162088310965,9.143844304761537,-46.13906271813615,-23.02729737788799,-21.73267851193457,18.460690325749233,2.7946457724997424,2.445808840555119,578560,578560,3617,0,2378.248,59.43571428571427,61.814285714285724,0.0,0.0,0.025000000000000005,0.06842726200199656,76.143,53.142,nan,nan,192.764,904,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0004861920024268329,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004861920024268329,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.0004861920024268329,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
-74.12526055029595,-207.7631751521549,-92.10647112301923,111.63247863247864,234,26240,False,604800,5737,24,ee4c5fc317b943ce81ca987bd1c64b3b,2020-05-17_17-25-35,1589736335,10.896717309951782,264.0132472515106,26698,gammaumd5,129.2.189.147,264.0132472515106,604800,24,8,c5728060,0,-98.76652324952497,-103.08868886639056,-103.07449097597663,8.41037085660112,8.3828693255006,9.636909233250961,-43.859088898451624,-23.020841634065842,-25.22654059050178,18.467617361086493,2.7957993614489802,2.445998166471359,604160,604800,3780,0,2393.677,59.52857142857143,62.32857142857143,0.0,0.0,0.02642857142857143,0.06842726200199656,83.916,58.012,nan,nan,205.07,945,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.00048553600208833814,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.00048553600208833814,nan,nan,0.009999999776482582,nan,nan,-1.0,nan,0.00048553600208833814,nan,nan,0.009999999776482582,nan,nan,-1.0,nan
