episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/policy_0,policy_reward_min/policy_1,policy_reward_min/policy_2,policy_reward_max/policy_0,policy_reward_max/policy_1,policy_reward_max/policy_2,policy_reward_mean/policy_0,policy_reward_mean/policy_1,policy_reward_mean/policy_2,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_throughput,info/train_throughput,info/num_weight_syncs,info/num_samples_dropped,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/replay_shard_0/add_batch_time_ms,info/replay_shard_0/replay_time_ms,info/replay_shard_0/update_priorities_time_ms,info/replay_shard_0/policy_policy_0/added_count,info/replay_shard_0/policy_policy_0/sampled_count,info/replay_shard_0/policy_policy_0/est_size_bytes,info/replay_shard_0/policy_policy_0/num_entries,info/replay_shard_0/policy_policy_1/added_count,info/replay_shard_0/policy_policy_1/sampled_count,info/replay_shard_0/policy_policy_1/est_size_bytes,info/replay_shard_0/policy_policy_1/num_entries,info/replay_shard_0/policy_policy_2/added_count,info/replay_shard_0/policy_policy_2/sampled_count,info/replay_shard_0/policy_policy_2/est_size_bytes,info/replay_shard_0/policy_policy_2/num_entries,info/learner/policy_0/mean_q,info/learner/policy_0/max_q,info/learner/policy_0/min_q,info/learner/policy_1/mean_q,info/learner/policy_1/max_q,info/learner/policy_1/min_q,info/learner/policy_2/mean_q,info/learner/policy_2/max_q,info/learner/policy_2/min_q
-99.37184744188562,-228.8450181623921,-106.96516888651065,47.273049645390074,564,71200,False,806240,5151,11,bf84a22ba5be4c908087338a765d8f54,2020-06-02_23-58-15,1591156695,31.298341512680054,344.3090147972107,55481,prophet,129.2.189.146,344.3090147972107,806240,11,8,9e5bbc9c,0,-118.42260666346799,-106.32952188917747,-110.51197660931697,0.9356343791975306,2.2086851135051475,1.102535111053534,-9.134513225118056,-0.8620344491346091,-96.96862121225799,15.031685152275085,5.704729271246352,2.1009693533346656,0.0,0.4,37,1858048,806240,0.0,0.0,1677,1610,63.99268292682926,68.9487804878049,0.0,8.946144211844693e-05,0.033414634146341465,0.07677165354330708,62990,0.14,0.4004996878900157,"[0.0, 0.0, 0.0, 1.0, 2.0]",26.191,148.823,161.557,204320,465408,41972288,25000,204320,465408,42282416,25000,204320,465408,42059508,25000,-5.2678137,14.399786,-100.71027,-1.0027333,1.3023582,-72.36725,-16.495758,1.5921968,-91.726845
-91.78630928113125,-218.47699186089451,-105.53224927675232,51.608534322820034,539,74720,False,880960,5690,12,bf84a22ba5be4c908087338a765d8f54,2020-06-02_23-58-47,1591156727,31.41350531578064,375.72252011299133,55481,prophet,129.2.189.146,375.72252011299133,880960,12,8,9e5bbc9c,0,-130.81819377234206,-13.986576508963484,-107.38142516060422,2.1026079436608853,4.597842365192868,-0.3584893655497581,-4.974745796051687,-0.37685316422983656,-100.1806503164708,15.051770470562792,5.716315175407764,2.096545419448801,0.0,0.4,40,2029568,880960,0.0,165982.659,1832,1610,60.9775,69.77000000000001,0.0,8.946144211844694e-05,0.037500000000000006,0.07677165354330709,63325,0.3,0.6082762530298219,"[0.0, 0.0, 0.0, 1.0, 3.0]",27.493,178.574,169.757,222240,507392,41972288,25000,222240,507392,42282416,25000,222240,507392,42059508,25000,-1.7204889,5.178475,-104.15105,-0.24209034,1.3611386,-2.151827,-18.45857,1.3287107,-100.79001
-95.55860126926564,-217.87270346912555,-109.55661319098675,52.97614314115308,503,70720,False,951680,6193,13,bf84a22ba5be4c908087338a765d8f54,2020-06-02_23-59-18,1591156758,31.36522603034973,407.08774614334106,55481,prophet,129.2.189.146,407.08774614334106,951680,13,8,9e5bbc9c,0,-111.51637539174408,-104.27491313715777,-109.2070478266105,1.805743382389963,2.844962739773713,-0.28097607016874093,-27.0437669437202,-1.1960610862838152,-81.31678516098275,15.111917532245315,5.738555102591998,2.0941451960265156,0.0,0.4,43,2189824,951680,0.0,0.0,1979,1610,67.69268292682926,70.1219512195122,0.0,8.946144211844693e-05,0.03,0.07677165354330708,63638,0.08,0.2712931993250107,"[0.0, 0.0, 0.0, 0.0, 1.0]",23.919,150.236,155.154,240800,546816,41972288,25000,240800,546816,42282416,25000,240800,546816,42059508,25000,-6.316428,6.80502,-106.231804,-0.28632808,1.9644303,-3.2526712,-17.993576,1.1833342,-104.987595
-91.45041827089153,-229.75843791803345,-105.40212001623031,55.516190476190474,525,77600,False,1029280,6718,14,bf84a22ba5be4c908087338a765d8f54,2020-06-02_23-59-50,1591156790,31.466525316238403,438.55427145957947,55481,prophet,129.2.189.146,438.55427145957947,1029280,14,8,9e5bbc9c,0,-116.42455714335665,-107.44689315968814,-111.37876946774001,3.164231727598235,5.568190957574792,1.5468901895607488,-7.3273414599488245,0.0056893189594396315,-98.08046787524094,15.077956820079212,5.7252937425684,2.0855396118461575,0.0,0.4,47,2365440,1029280,0.0,0.0,2142,1610,56.480487804878045,70.46829268292683,0.0,8.946144211844693e-05,0.04097560975609756,0.07677165354330708,63982,0.04,0.19595917942265428,"[0.0, 0.0, 0.0, 0.0, 1.0]",27.493,187.928,167.948,260640,589312,41972288,25000,260640,589312,42282416,25000,260640,589312,42059508,25000,-1.8493757,7.594277,-107.52757,-0.33700517,1.8845241,-10.288566,-18.51342,2.4981236,-102.86001
-86.16494245245121,-215.8499229052104,-106.74644950262002,52.48987854251012,494,68960,False,1098240,7212,15,bf84a22ba5be4c908087338a765d8f54,2020-06-03_00-00-21,1591156821,31.601837396621704,470.1561088562012,55481,prophet,129.2.189.146,470.1561088562012,1098240,15,8,9e5bbc9c,0,-110.51368648791686,-6.969542056554928,-105.87164132817028,4.917050809987508,5.4482415764747785,1.870376471274838,-48.02681027836664,-0.026136799243334594,-58.69350242501006,15.15807354814007,5.758547762564213,2.086005746338827,0.0,0.4,50,2522112,1098240,0.0,0.0,2286,1610,70.75750000000001,70.5,0.0,8.946144211844694e-05,0.03475,0.07677165354330709,64287,0.06,0.23748684174075835,"[0.0, 0.0, 0.0, 0.0, 1.0]",27.157,183.283,169.617,278880,627712,41972288,25000,278880,627712,42282416,25000,278880,627712,42059508,25000,-7.8956084,4.313184,-106.50754,-0.38925773,2.112737,-3.1126125,-14.961133,2.1864293,-108.02747
-84.6739455757197,-209.6434182296507,-107.33691374000068,52.33216783216783,572,78560,False,1176800,7784,16,bf84a22ba5be4c908087338a765d8f54,2020-06-03_00-00-53,1591156853,31.693055391311646,501.8491642475128,55481,prophet,129.2.189.146,501.8491642475128,1176800,16,8,9e5bbc9c,0,-108.564265405604,-105.50960473980133,-105.92610733498199,5.956035572957866,8.232086983354137,7.0312198196382525,-70.32518482073358,-0.4362422177852069,-36.57548670148192,15.102749398386164,5.744686028394032,2.0788634164978506,0.0,0.4,53,2701824,1176800,0.0,0.0,2448,1610,53.857142857142854,70.68571428571428,0.0,8.946144211844693e-05,0.04047619047619048,0.07677165354330708,64638,0.1,0.3,"[0.0, 0.0, 0.0, 0.10000000000000142, 1.0]",26.734,170.615,160.472,298400,671744,41972288,25000,298400,671744,42282416,25000,298400,671744,42059508,25000,-14.75831,4.666926,-105.663315,-0.5174739,2.0920048,-92.92185,-12.503033,0.88610107,-97.49661
-93.06981293787248,-213.58679948165081,-107.03508819377413,53.30864197530864,486,68640,False,1245440,8270,17,bf84a22ba5be4c908087338a765d8f54,2020-06-03_00-01-25,1591156885,31.513365507125854,533.3625297546387,55481,prophet,129.2.189.146,533.3625297546387,1245440,17,8,9e5bbc9c,0,-109.75987099165408,-8.329233352948606,-106.82303156657144,2.925613314301394,3.644612494700894,0.7950454376017007,-26.61872296436372,-0.39558297881918747,-80.02078225059121,15.18401266250434,5.767692803421242,2.0813986546676126,0.0,0.4,56,2859008,1245440,4641.835,0.0,2592,1610,70.91749999999999,70.77250000000001,0.0,8.946144211844694e-05,0.029249999999999998,0.07677165354330709,64945,0.08,0.2712931993250107,"[0.0, 0.0, 0.0, 0.0, 1.0]",30.161,178.594,169.236,316000,710144,41972288,25000,316000,710144,42282416,25000,316000,710144,42059508,25000,-12.9286,2.6168962,-110.268684,-0.24024013,0.50782824,-1.7696819,-14.646699,1.3258176,-118.25554
-92.251825890271,-217.62411259976216,-106.69605995033379,54.666666666666664,522,76000,False,1321440,8792,18,bf84a22ba5be4c908087338a765d8f54,2020-06-03_00-01-56,1591156916,31.34484338760376,564.7073731422424,55481,prophet,129.2.189.146,564.7073731422424,1321440,18,8,9e5bbc9c,0,-109.68067941946599,-9.91845526942052,-106.23242823476903,2.173251873192683,4.660996663539358,1.1291184025661352,-40.79905806308643,-0.08280025469956075,-65.81420163254779,15.160486993571709,5.754887528804443,2.075314129463451,0.0,0.4,60,3034112,1321440,0.0,0.0,2750,1610,56.90487804878049,70.93902439024389,0.0,8.946144211844693e-05,0.03951219512195122,0.07677165354330708,65287,0.08,0.33704599092705434,"[0.0, 0.0, 0.0, 0.0, 2.0]",29.223,165.594,145.866,333280,753152,41972288,25000,333280,753152,42282416,25000,333280,753152,42059508,25000,-11.132045,5.623079,-105.11357,-0.3616525,0.53504676,-2.548967,-14.765689,1.2504209,-106.06987
-89.86572736297967,-211.05891273426823,-105.40498996008479,59.48131868131868,455,70880,False,1392320,9247,19,bf84a22ba5be4c908087338a765d8f54,2020-06-03_00-02-27,1591156947,31.27100443840027,595.9783775806427,55481,prophet,129.2.189.146,595.9783775806427,1392320,19,8,9e5bbc9c,0,-109.01067315856926,-5.364955953865625,-107.36007509784153,3.8998196946146564,5.03613283787854,2.265905141520001,-36.79043591251852,0.07556640580799458,-68.69012045337428,15.209874544487285,5.7697327550620745,2.0802386457023667,0.0,0.4,63,3193856,1392320,0.0,0.0,2899,1610,67.69250000000001,70.94250000000001,0.0,8.946144211844694e-05,0.0295,0.07677165354330709,65599,0.14,0.3469870314579494,"[0.0, 0.0, 0.0, 1.0, 1.0]",29.485,190.333,172.243,348800,792576,41972288,25000,348800,792576,42282416,25000,348800,792576,42059508,25000,-7.7684298,1.5293193,-102.786766,-0.49437886,0.49956623,-123.10513,-17.829685,0.86178786,-102.26009
-89.61310366843827,-210.56495139561594,-103.64814748386154,54.94094488188976,508,73920,False,1466240,9755,20,bf84a22ba5be4c908087338a765d8f54,2020-06-03_00-02-59,1591156979,31.376746892929077,627.3551244735718,55481,prophet,129.2.189.146,627.3551244735718,1466240,20,8,9e5bbc9c,0,-108.83763431323072,-102.74023368993466,-104.8272459063058,4.357589957847566,4.4529406117896215,3.8765546978296044,-44.96588053670132,0.1793255929869652,-58.86159254014719,15.209519459172537,5.769511390056627,2.0778004607696707,0.0,0.4,66,3361280,1466240,0.0,0.0,3052,1610,61.390243902439025,71.05121951219512,0.0,8.946144211844693e-05,0.033414634146341465,0.07677165354330708,65926,0.06,0.23748684174075835,"[0.0, 0.0, 0.0, 0.0, 1.0]",24.457,152.546,152.48,368160,833536,41972288,25000,368160,833536,42282416,25000,368160,833536,42059508,25000,-10.084713,0.39382282,-108.637856,-0.106412426,0.6325275,-1.5129751,-14.969006,2.9388404,-99.620636
-97.88309202238453,-215.57427994254977,-108.60191560263321,50.51660516605166,542,72800,False,1539040,10297,21,bf84a22ba5be4c908087338a765d8f54,2020-06-03_00-03-30,1591157010,31.506988763809204,658.862113237381,55481,prophet,129.2.189.146,658.862113237381,1539040,21,8,9e5bbc9c,0,-109.11504745607576,-5.3646202088954595,-105.36959393469927,1.0335033837084922,2.1801289858606907,1.8452825304896834,-86.52939135793717,-0.5950143680894422,-21.477509876606614,15.221379243413509,5.775836617802451,2.075930990998584,0.0,0.4,70,3526144,1539040,0.0,0.0,3204,1610,63.10487804878049,71.0560975609756,0.0,8.946144211844693e-05,0.03560975609756097,0.07677165354330708,66248,0.1,0.3,"[0.0, 0.0, 0.0, 0.10000000000000142, 1.0]",27.298,182.587,171.19,386080,873984,41972288,25000,386080,873984,42282416,25000,386080,873984,42059508,25000,-13.83199,1.0865005,-101.99906,-0.15792999,0.8678871,-1.0826281,-10.197569,1.2844207,-108.43617
-96.314763660077,-210.39168187906034,-109.832930921125,51.43702290076336,524,71200,False,1610240,10821,22,bf84a22ba5be4c908087338a765d8f54,2020-06-03_00-04-02,1591157042,31.321388006210327,690.1835012435913,55481,prophet,129.2.189.146,690.1835012435913,1610240,22,8,9e5bbc9c,0,-109.26269711406592,-6.0382515004215165,-104.39699314488098,1.8166219596751034,1.9798639337532222,1.3359229764124976,-93.6833222922724,-0.734724181426332,-15.414884447426296,15.252861812930472,5.785931594269494,2.0762501273122944,0.0,0.4,73,3688448,1610240,0.0,0.0,3352,1610,65.8475,71.1275,0.0,8.946144211844694e-05,0.0345,0.07677165354330709,66565,0.08,0.2712931993250107,"[0.0, 0.0, 0.0, 0.0, 1.0]",22.06,144.223,150.25,402400,914432,41972288,25000,402400,914432,42282416,25000,402400,914432,42059508,25000,-18.330952,-0.3315137,-104.254906,-0.41937968,0.40033022,-1.277949,-8.129813,0.8648244,-101.448135
-95.98246634844693,-213.54200867563486,-109.67866082225315,51.446886446886445,546,74880,False,1685120,11367,23,bf84a22ba5be4c908087338a765d8f54,2020-06-03_00-04-33,1591157073,31.29029107093811,721.4737923145294,55481,prophet,129.2.189.146,721.4737923145294,1685120,23,8,9e5bbc9c,0,-110.37666569347493,-6.8525775405578315,-107.3815799743558,2.583975801554814,2.509084090435252,1.3392300875857472,-71.3642927304245,-0.9592094969136757,-37.355158594915,15.242691643848138,5.787560354110863,2.073069421998442,0.0,0.4,76,3862016,1685120,0.0,0.0,3508,1610,58.892682926829266,71.27804878048782,0.0,8.946144211844693e-05,0.04024390243902439,0.07677165354330708,66904,0.04,0.19595917942265428,"[0.0, 0.0, 0.0, 0.0, 1.0]",29.121,181.696,170.391,423840,955904,41972288,25000,423840,955904,42282416,25000,423840,955904,42059508,25000,-15.616692,2.600497,-106.03433,-0.30154964,0.24054833,-0.9930876,-11.593269,1.1867509,-105.2465
-97.73327565286309,-209.5880461691413,-108.59122687178142,52.916326530612245,490,68160,False,1753280,11857,24,bf84a22ba5be4c908087338a765d8f54,2020-06-03_00-05-04,1591157104,31.5281343460083,753.0019266605377,55481,prophet,129.2.189.146,753.0019266605377,1753280,24,8,9e5bbc9c,0,-107.9054025891237,-4.105214230590114,-105.00696785988598,0.8265794590115547,2.736076117726043,1.5182010647840798,-96.82553832944781,-0.7872296770228079,-10.978458865310804,15.29518421154156,5.801766765399166,2.074709058911848,0.0,0.4,80,4018176,1753280,0.0,15525.362,3650,1610,70.77,71.3,0.0,8.946144211844694e-05,0.032999999999999995,0.07677165354330709,67209,0.14,0.34698703145794946,"[0.0, 0.0, 0.0, 1.0, 1.0]",26.842,179.213,162.927,439680,994816,41972288,25000,439680,994816,42282416,25000,439680,994816,42059508,25000,-17.793312,0.43090647,-103.15654,-0.32296574,0.5396789,-0.8557467,-7.051296,0.774063,-102.230545
-97.91708010039295,-208.29355228482748,-109.06854284117348,56.490421455938694,522,78080,False,1831360,12379,25,bf84a22ba5be4c908087338a765d8f54,2020-06-03_00-05-36,1591157136,31.45509672164917,784.4570233821869,55481,prophet,129.2.189.146,784.4570233821869,1831360,25,8,9e5bbc9c,0,-109.58301412306416,-5.67302343451108,-111.94387995863023,0.33623979667511605,2.37790858132454,1.8946267197995112,-96.76990089378523,-1.0340213831928518,-11.264620564195406,15.257292387400085,5.785654771862819,2.0711042635519092,0.0,0.4,83,4195840,1831360,0.0,0.0,3812,1610,54.53414634146342,71.43414634146342,0.0,8.946144211844693e-05,0.04048780487804878,0.07677165354330708,67556,0.1,0.3,"[0.0, 0.0, 0.0, 0.10000000000000142, 1.0]",27.133,182.61,177.666,461280,1037312,41972288,25000,461280,1037312,42282416,25000,461280,1037312,42059508,25000,-19.016098,0.38937017,-104.38406,-0.256977,0.52878094,-0.7585535,-3.3908257,1.2803802,-75.80517
